ID,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35
643,0.855475,0.13173258,0.65477103,0.38441908,0.71110636,0.20722377,0.04465199,0.018824648,0.43798238,0.122474626,0.100254074,0.059247866,0.012968959,0.07024484,0.3913894,2.771221,0.23865129,0.101481155,0.057203174,0.08062028,0.04656417,0.031591646,0.12198585,0.1666118,0.22102201,0.0544086,0.30391586,0.040994562,0.07649514,0.08935466,0.10382503,0.09050122,0.037658393,0.0285853,0.06459636
644,0.9995924,0.0779946,0.63583356,0.4016707,0.62032586,0.14838748,0.030902512,0.007176477,0.2163562,0.04653322,0.06280989,0.016882237,0.00752063,0.030867316,0.095638484,0.7504313,0.15507153,0.08505798,0.04849856,0.057588503,0.028168872,0.027560703,0.07676323,0.12348111,0.106083035,0.021850105,0.15263619,0.008867003,0.052867845,0.046946988,0.06956137,0.05513262,0.027324054,0.0173465,0.036698896
645,1.2872921,0.10508014,0.8495573,0.49718988,0.8566058,0.13833904,0.045156322,0.009367803,0.24274679,0.028530233,0.06564089,0.022277363,0.00929075,0.037288677,0.1181775,0.90044415,0.2218484,0.119239524,0.06821982,0.064950444,0.04678619,0.034266338,0.10278368,0.17156008,0.09556392,0.028061725,0.16321829,0.014208751,0.08038091,0.05198142,0.09649633,0.076002195,0.033980653,0.024554238,0.052708693
646,1.1824987,0.11809824,0.82895935,0.46577826,0.7771635,0.17849888,0.044771414,0.01435254,0.3897257,0.07112278,0.07376331,0.043327224,0.010718892,0.05077637,0.27615702,1.9421306,0.21946579,0.11776767,0.059013538,0.06996502,0.048820466,0.031282306,0.11444463,0.17657685,0.15936415,0.040064365,0.27047497,0.029519493,0.073341504,0.06319226,0.102806196,0.08580646,0.033448853,0.028295925,0.060428657
647,0.6238371,0.1312725,0.5109021,0.33012408,0.59790224,0.2209569,0.039991442,0.022351393,0.43740982,0.14782216,0.1182087,0.061708577,0.014820801,0.081086576,0.41016132,2.9532237,0.22155714,0.083981305,0.051951863,0.07594395,0.03964033,0.02857066,0.11828168,0.14804265,0.2759254,0.062414985,0.29878354,0.043775532,0.06451841,0.10577199,0.0975016,0.08621293,0.03819536,0.027009841,0.060792
648,1.7035494,0.11692411,1.1346322,0.6308583,0.988623,0.14879698,0.05391882,0.009882451,0.34208226,0.03961375,0.052873842,0.033279844,0.00974695,0.036619835,0.18543226,1.3591402,0.22144547,0.15442416,0.069536515,0.07671471,0.055016324,0.037614577,0.12024972,0.21332166,0.07228805,0.030040536,0.24189624,0.020900851,0.081941314,0.038402535,0.114701934,0.09185986,0.034695614,0.032521315,0.066179834
649,0.76219606,0.081991285,0.5408257,0.29039067,0.29943895,0.21983132,0.02553432,0.012497989,0.51477295,0.07333417,0.047841012,0.048465397,0.008878131,0.03895364,0.34588867,2.4109588,0.112262204,0.07733537,0.029965522,0.044285346,0.030885346,0.018862043,0.08468552,0.1088286,0.1584872,0.026420807,0.28492936,0.025028378,0.043085366,0.030143531,0.07119506,0.06508522,0.018174838,0.027161688,0.0436535
650,2.3775163,0.11867942,1.606425,0.806033,1.1223788,0.09207367,0.060216933,0.009535398,0.30310073,0.0068100356,0.022344198,0.019082554,0.01238468,0.028975127,0.05354552,0.5174457,0.16992234,0.21402189,0.062475987,0.055536464,0.06910695,0.037315644,0.13091281,0.2780809,0.09675254,0.016801082,0.18081829,0.017062329,0.054974448,0.018843615,0.13570248,0.10301599,0.0280653,0.04307405,0.0755654
651,1.6189325,0.11511383,1.0780916,0.60463035,0.9578347,0.15878847,0.05207338,0.009819883,0.35386196,0.049255006,0.055344634,0.03592777,0.00938705,0.037336886,0.21032074,1.5256631,0.21767822,0.14673336,0.067259856,0.07961677,0.052343592,0.03706462,0.11805311,0.20468959,0.07252431,0.031291954,0.25495118,0.02200326,0.08151408,0.03998077,0.11100884,0.089853846,0.034637943,0.031263128,0.06469834
652,1.4795067,0.18797435,1.115572,0.5858718,1.2233975,0.19818714,0.07367397,0.021355903,0.52517956,0.12121695,0.12174542,0.07954165,0.015575556,0.0858331,0.49213067,3.4221718,0.3736785,0.17005533,0.09238535,0.112345874,0.07974257,0.046951335,0.17718817,0.2687078,0.19170448,0.068378285,0.3869921,0.05278289,0.12959509,0.11104393,0.15736434,0.13432811,0.051529333,0.042212024,0.09936836
653,0.49833846,0.083552636,0.3524031,0.2050896,0.2229475,0.42905334,0.028302006,0.007381444,1.2519038,0.14313203,0.043908514,0.13353767,0.007137117,0.04469666,0.94472796,6.3509727,0.09135233,0.056972407,0.019165851,0.07389677,0.024310876,0.01945687,0.09287966,0.06778711,0.05297675,0.010085347,0.608869,0.03163589,0.07834555,-0.015302859,0.067359716,0.08325245,0.010805723,0.04782562,0.061424963
654,2.0109594,0.112766676,1.3449079,0.7096889,0.99659675,0.10677246,0.054429665,0.009574506,0.27797863,0.01074066,0.03607872,0.019061802,0.011482844,0.031943798,0.06544247,0.58551556,0.18922439,0.18008843,0.064642124,0.05732093,0.059521005,0.035729468,0.11991212,0.23968852,0.09283884,0.020613525,0.16938898,0.015582703,0.0628601,0.02864506,0.12098222,0.09258768,0.030084196,0.036499932,0.06661315
655,1.7501402,0.11337709,1.1652721,0.63733673,0.96601343,0.11874108,0.052738026,0.009664073,0.26948702,0.014365725,0.048606507,0.021617938,0.01061479,0.034862358,0.09119374,0.74815345,0.21544603,0.15873343,0.06963401,0.06185165,0.056295797,0.036165245,0.11629084,0.21708345,0.08832206,0.024673492,0.17121509,0.015672663,0.07488741,0.03840289,0.114263736,0.08857532,0.032881126,0.03226893,0.063088946
656,0.35835153,0.086907595,0.25663173,0.24158594,0.22581902,0.24846834,0.02244304,0.020355519,0.48891973,0.1047175,0.09237303,0.050520543,0.013114158,0.06012643,0.35408095,2.6072342,0.10452284,0.04214903,0.031012941,0.049102776,0.015188057,0.01869633,0.08037671,0.06573769,0.20148972,0.04387509,0.25189602,0.02780165,0.034028064,0.051329266,0.06303011,0.05825373,0.022098625,0.022558838,0.037105042
657,0.69200647,0.08336732,0.49576646,0.26339573,0.24568166,0.27491432,0.026081529,0.011584181,0.71706456,0.09181024,0.0479896,0.07140526,0.008745245,0.041511685,0.5080789,3.4631498,0.10795979,0.0734979,0.026877511,0.049375843,0.02970307,0.018484108,0.08785671,0.10076712,0.13988487,0.0230872,0.3765806,0.026857173,0.050724223,0.021663805,0.07122121,0.070915565,0.016039914,0.033062145,0.04899228
658,1.0279787,0.18105827,0.8348222,0.46563593,0.9893294,0.22445756,0.0635054,0.024366245,0.5284108,0.16644935,0.14307344,0.08424659,0.017115124,0.09899845,0.5373022,3.7793188,0.34114084,0.13509825,0.079144455,0.107463494,0.06589924,0.04141803,0.165011,0.22985864,0.2740982,0.07758589,0.3867162,0.056992367,0.108868346,0.13327575,0.14086396,0.12338625,0.05111985,0.037777893,0.09083384
659,1.7320733,0.11352213,1.1527188,0.6326848,0.9666376,0.12075889,0.0527137,0.009649868,0.27244747,0.015636891,0.04943458,0.02230176,0.0104836915,0.03501064,0.09719062,0.7868466,0.21722442,0.15726721,0.069977865,0.062845275,0.055986665,0.036295213,0.11624052,0.21543944,0.08691765,0.025137914,0.17482637,0.015866784,0.07604599,0.038845174,0.11386065,0.088485785,0.0331691,0.03200835,0.06302303
660,1.2476418,0.10199116,0.8210033,0.48555583,0.82312304,0.13914624,0.04335307,0.00932567,0.2365134,0.03028825,0.06644376,0.021250308,0.009206545,0.037091486,0.11172126,0.85754865,0.21436757,0.11497875,0.06597429,0.063116744,0.044468284,0.03328478,0.09950335,0.16589266,0.10125549,0.027637089,0.15954405,0.013396123,0.07652754,0.05305128,0.09326192,0.07338408,0.03333638,0.023594877,0.050661765
661,1.8170555,0.1179156,1.2107555,0.66634774,1.009957,0.15424511,0.055284478,0.009676745,0.3763967,0.047394574,0.0474742,0.037248496,0.009641252,0.035577334,0.21124226,1.5425198,0.21267408,0.16296843,0.06713626,0.08092084,0.055669017,0.038023323,0.12361005,0.22279227,0.063805744,0.03006066,0.27090687,0.023025144,0.07936488,0.0324483,0.11793592,0.095140815,0.034086205,0.03449533,0.06922608
662,1.5787983,0.1733029,1.1475384,0.6066336,1.2214637,0.18006483,0.070970684,0.018344529,0.46972513,0.08896522,0.1037188,0.066571064,0.013903949,0.07220391,0.40466645,2.814101,0.3498704,0.17040917,0.09161466,0.10404562,0.077513345,0.046067066,0.16584204,0.26013318,0.14710565,0.057991438,0.34249538,0.0441599,0.12547365,0.09122188,0.15027167,0.12596662,0.048034508,0.040116895,0.09256894
663,2.1817887,0.115579866,1.4528173,0.76883435,1.0394667,0.11571018,0.057654127,0.009264215,0.33427304,0.018232793,0.030333607,0.024692435,0.011206031,0.03038517,0.10110368,0.8363059,0.18528688,0.19222122,0.06415635,0.06387477,0.06005144,0.037217654,0.12562212,0.25275517,0.07580824,0.021144168,0.2161795,0.017814958,0.062260564,0.020400692,0.1264649,0.09807223,0.030184086,0.039187588,0.07156123
664,0.63260365,0.16555023,0.50888854,0.4043727,0.7834385,0.22819139,0.047446165,0.031483907,0.36782452,0.17740919,0.2295587,0.05693622,0.02220968,0.12067971,0.3311474,2.347754,0.2732793,0.08553219,0.071426,0.07533535,0.038230732,0.02770427,0.13677084,0.17705917,0.4570303,0.09585695,0.32214934,0.035948798,0.049068995,0.21644789,0.11507136,0.0968339,0.054965824,0.023550335,0.06543826
665,0.41427088,0.11963623,0.27533242,0.12154657,2.743401,0.041195415,0.051082164,0.009775114,0.052599058,0.04416259,0.108447455,0.012653155,0.0081033325,0.036547914,0.058953185,0.65036523,0.12837516,0.047371887,0.052630253,0.1489735,0.053496778,0.037722662,0.10794728,0.07851219,0.093698464,0.015795352,0.06971493,0.0036655918,0.062180594,0.05603063,0.090638615,0.06275553,0.01925782,0.009225453,0.036615282
666,2.8818088,0.12664191,1.9686812,0.93979776,1.3524456,0.0709142,0.06947271,0.008718642,0.33413666,0.0048360303,0.0029414557,0.019285794,0.013090115,0.023917837,0.040501468,0.45718852,0.14108382,0.2611029,0.061383694,0.05590831,0.08334857,0.041011117,0.14552137,0.32968706,0.09352561,0.011010651,0.19070622,0.018410653,0.046843544,0.0036774725,0.15591076,0.11751078,0.025935885,0.052144296,0.08871611
667,0.50192904,0.10563335,0.3283264,0.2165382,1.5156807,0.1043881,0.037371807,0.012958201,0.13081732,0.060095996,0.12388516,0.014786713,0.01045342,0.049544886,0.076856636,0.6635802,0.15467958,0.051065594,0.050876133,0.094733596,0.035539813,0.028367177,0.093199536,0.09387572,0.1859869,0.032041635,0.121855885,0.006233254,0.04656399,0.092396274,0.07802065,0.05761355,0.026714196,0.010642008,0.03360983
668,1.8985217,0.1186892,1.2646831,0.691479,1.0297476,0.15124142,0.05648974,0.009573827,0.3824138,0.04552759,0.044038437,0.037209984,0.009786801,0.034666114,0.20733437,1.5191905,0.21007696,0.16955338,0.06698565,0.08079809,0.056932725,0.0383275,0.12548612,0.22989228,0.060517758,0.029259142,0.2742675,0.023108803,0.0780928,0.029201465,0.12053489,0.09699395,0.033751134,0.03576558,0.07083036
669,0.94019675,0.17037553,0.76503867,0.43645343,0.9061538,0.22381487,0.058509007,0.023765242,0.50872993,0.16257529,0.13743727,0.07949051,0.01654934,0.094989255,0.51080656,3.6051292,0.31644422,0.12422328,0.07337868,0.101145156,0.060329758,0.03877395,0.15491469,0.21248934,0.27403766,0.07420738,0.36835074,0.054156493,0.09970035,0.12739557,0.13152592,0.11543128,0.048484698,0.035398476,0.08446486
670,1.6106462,0.13552347,1.0989679,0.6056992,1.0940654,0.14654334,0.059750624,0.012612922,0.33494788,0.03607762,0.073315434,0.03723371,0.010993841,0.047246706,0.2097421,1.4906893,0.27906263,0.15616603,0.08287531,0.08054933,0.06481313,0.04094892,0.13328198,0.22499883,0.09455514,0.038108435,0.23532365,0.024745174,0.10277189,0.059790988,0.12579782,0.100806326,0.04015119,0.033133518,0.0723123
671,1.0858288,0.07506855,0.684789,0.43217427,0.5919584,0.16943496,0.029893046,0.0067104697,0.27678737,0.07600832,0.059853416,0.024155686,0.007485812,0.03008883,0.15353008,1.1672428,0.124427095,0.08748814,0.039245535,0.06792022,0.022053007,0.026623148,0.07698466,0.12584516,0.097775966,0.023359468,0.21039099,0.011336933,0.03943471,0.04272654,0.06816594,0.055905323,0.026401779,0.018803466,0.03835515
672,2.9895875,0.12930264,2.0490606,0.9661683,1.4151293,0.06664477,0.071858965,0.008481264,0.3409399,0.004151769,-0.0006765984,0.019461205,0.013187363,0.023053728,0.03992125,0.44933867,0.1371218,0.27207348,0.061912596,0.056121476,0.08775284,0.041979574,0.14928287,0.34195498,0.09434966,0.0096560465,0.19154051,0.018502086,0.046228528,0.0013513453,0.16112831,0.121316835,0.025722966,0.05430992,0.09210173
673,3.2953806,0.13318609,2.2915528,1.0189698,1.607582,0.07123037,0.078038365,0.005867505,0.43396986,0.0091013275,-0.011998102,0.027085876,0.011381532,0.017747145,0.091296285,0.70909977,0.10134297,0.30607504,0.0612375,0.054229304,0.10575714,0.043096833,0.15889476,0.3767847,0.09706849,0.002878474,0.24042979,0.016814522,0.04522115,-0.005608868,0.1750088,0.13378137,0.023296097,0.063378975,0.10355776
674,1.3134747,0.13355172,0.9293093,0.515155,0.90609515,0.17736971,0.05223808,0.01534562,0.40395314,0.074279346,0.08405988,0.048221845,0.011693021,0.05683183,0.29994008,2.0914009,0.2566176,0.13372505,0.06888741,0.0785526,0.05695989,0.035355497,0.12845884,0.20191565,0.1600345,0.04546589,0.28816468,0.032449756,0.08661196,0.07371122,0.11641567,0.096829966,0.038033094,0.031247796,0.0691719
675,0.7618754,0.15923035,0.6374644,0.3881299,0.7740743,0.22919554,0.051382367,0.024732618,0.48678464,0.16987468,0.14082938,0.0752279,0.016815996,0.09586205,0.48750013,3.4745634,0.2826113,0.106122084,0.065262295,0.09230697,0.051427662,0.03455635,0.14300765,0.1876635,0.30077395,0.07445325,0.34879518,0.052018024,0.08407523,0.1299767,0.119381346,0.105402604,0.046167366,0.032181844,0.07621547
676,0.5333322,0.11881983,0.43447524,0.29927516,0.50079894,0.2202361,0.034238137,0.022081254,0.41651112,0.14129755,0.11214341,0.055917997,0.014335426,0.07658409,0.37637526,2.7340248,0.18938498,0.07154714,0.045263313,0.06727219,0.033093758,0.025396451,0.10679492,0.12719171,0.2736435,0.058505315,0.27613714,0.040281493,0.05327656,0.09785816,0.086996034,0.07710993,0.03466245,0.024559958,0.053331822
677,1.3032655,0.09203085,0.84757596,0.50369215,0.73380655,0.17680888,0.03899957,0.007754559,0.33722144,0.07438683,0.056447648,0.033395387,0.008018997,0.03363006,0.21114257,1.5557384,0.16070297,0.11152103,0.04982896,0.07676472,0.03381119,0.031158572,0.094943725,0.15758228,0.08189812,0.028235938,0.25286424,0.018112404,0.058484275,0.039425235,0.08569084,0.0709032,0.029993163,0.024456091,0.050266255
678,0.64371216,0.1630444,0.53742266,0.39372927,0.7446143,0.2367694,0.048021294,0.029788194,0.4268034,0.18289669,0.19601917,0.06629534,0.02048303,0.11328536,0.40858194,2.9097939,0.27179748,0.090811595,0.0673619,0.081452765,0.042230032,0.02994472,0.1387245,0.1773006,0.40616524,0.089231566,0.33730495,0.04427026,0.0603067,0.18277928,0.115685895,0.09986341,0.051433824,0.027108926,0.069563515
679,0.78198254,0.079105005,0.49677002,0.33668864,0.5975885,0.14927608,0.0268589,0.009510749,0.20099849,0.0634326,0.087227486,0.016213758,0.008696325,0.03985317,0.09422094,0.71986127,0.1456659,0.06727208,0.0435574,0.057104077,0.022354862,0.024360657,0.07390436,0.108436555,0.16221033,0.02794956,0.15474918,0.007895357,0.039409496,0.07246141,0.06411331,0.05079341,0.027531745,0.014082015,0.032097623
680,0.6720414,0.08905992,0.4796338,0.23655064,0.3179017,0.43662438,0.032187484,0.0052057467,1.3211519,0.14163765,0.038964562,0.14069,0.0064703096,0.04253263,0.9868138,6.557491,0.09650712,0.07459026,0.020743389,0.07581983,0.03243274,0.01981188,0.100946195,0.089799106,0.047409683,0.0068888264,0.6539719,0.031483084,0.08395174,-0.016719475,0.07617798,0.09173506,0.010274688,0.05277784,0.06829986
681,1.4855046,0.11470109,0.98932964,0.5621284,0.9449099,0.14902714,0.050827138,0.010122603,0.30618474,0.03747476,0.06258997,0.030473245,0.009605577,0.038822204,0.17280337,1.2582686,0.23144506,0.1371529,0.07107173,0.073863044,0.052396655,0.036768164,0.11449005,0.19444376,0.083678134,0.0311542,0.21440382,0.019125596,0.08572406,0.047977187,0.1077947,0.086189635,0.03549438,0.028898997,0.06117352
682,1.1532857,0.18463255,0.905324,0.5113689,1.0543867,0.21941927,0.06604493,0.024473803,0.5124469,0.15655105,0.15352017,0.08024979,0.017604306,0.099782765,0.50182486,3.501604,0.3537253,0.14266491,0.08477768,0.10659092,0.067384474,0.042199023,0.16762315,0.24159002,0.27939707,0.07906807,0.38847947,0.052786145,0.1095185,0.14431119,0.14512922,0.12537387,0.05339254,0.0373983,0.09183557
683,0.7901298,0.07207529,0.4970712,0.32662195,0.6246484,0.14233226,0.02537977,0.007142934,0.19186634,0.057506192,0.07245585,0.014182776,0.0073899888,0.032291435,0.08559719,0.6714336,0.13156325,0.06589943,0.03984105,0.05911604,0.022006258,0.024499752,0.0694082,0.102274366,0.1320731,0.02147826,0.1451855,0.0067388844,0.038952082,0.056264915,0.060085125,0.04727242,0.02443085,0.013420565,0.029778209
684,1.6991293,0.11879805,1.1353337,0.6256908,0.99862564,0.12460209,0.054565426,0.010289166,0.28028226,0.016694723,0.055052526,0.024690673,0.010585684,0.037579793,0.11528893,0.8951382,0.23458812,0.1568282,0.0741013,0.06598776,0.058232054,0.037418902,0.120064676,0.21740043,0.08794337,0.027970849,0.18307687,0.01721678,0.083413556,0.044106662,0.116740055,0.091208376,0.03508514,0.03213394,0.06494191
685,0.9047376,0.088810936,0.64288574,0.3224914,0.3258654,0.25124785,0.029831976,0.0117110405,0.6622358,0.079866394,0.047919333,0.06409475,0.009283331,0.040489506,0.4466888,3.0380025,0.1136955,0.09247324,0.03110595,0.046733055,0.03676246,0.01924585,0.094269566,0.12585899,0.14887674,0.024454385,0.35779017,0.02570157,0.049590256,0.026868025,0.08041794,0.07594496,0.017625278,0.034584217,0.05258353
686,3.160708,0.13346083,2.1792674,1.0043972,1.5164232,0.062182188,0.07573576,0.007795081,0.3631036,0.0037093312,-0.0061013177,0.020938119,0.013043186,0.021507926,0.047249876,0.48494875,0.12974636,0.29030126,0.062841065,0.056177013,0.09592946,0.043452464,0.1555498,0.36202988,0.09560003,0.007086711,0.20108913,0.018519273,0.046371754,-0.002038516,0.16964273,0.12792972,0.025287248,0.05818449,0.0980189
687,2.0727642,0.11523296,1.3886632,0.72778463,1.0131868,0.1069248,0.055834904,0.009823107,0.29086816,0.009869117,0.035132866,0.020075278,0.011648025,0.032151345,0.070189916,0.61743903,0.19145523,0.18590751,0.0652507,0.057506435,0.06149727,0.036077954,0.12289637,0.24709007,0.093954876,0.02098964,0.17797148,0.01627928,0.0632187,0.028303308,0.124299146,0.095282555,0.030199502,0.037779618,0.06875193
688,2.1951375,0.115114614,1.4753573,0.7594799,1.0551732,0.098469265,0.057062227,0.009519939,0.2857222,0.008885112,0.028697008,0.0184235,0.012025896,0.03035286,0.05517969,0.5246337,0.17793751,0.19674596,0.06313887,0.05639452,0.06364818,0.036380403,0.124869645,0.2584281,0.094522044,0.018407622,0.17129648,0.016198883,0.057869337,0.023176264,0.12789312,0.097265646,0.028918654,0.03969895,0.07064052
689,1.1660695,0.09345078,0.7584258,0.45968118,0.7489681,0.15798728,0.0388956,0.008312798,0.26958722,0.050221905,0.06373976,0.025028868,0.008343748,0.03494416,0.1508418,1.1210811,0.18722674,0.103322744,0.05770751,0.06759849,0.03706792,0.03148956,0.092312336,0.14937723,0.094198205,0.027271254,0.19251698,0.014220852,0.06810145,0.048306663,0.08431809,0.06786823,0.03140499,0.021788687,0.046877846
690,1.2712266,0.19540304,1.0043666,0.53601646,1.1548347,0.21767122,0.07234869,0.024141194,0.5557053,0.15818883,0.14241263,0.08903518,0.017235445,0.09945435,0.559403,3.906646,0.37896305,0.15874952,0.089276195,0.11655281,0.07645653,0.046052966,0.18060894,0.26224455,0.24800664,0.07846084,0.41239566,0.059315562,0.12579219,0.13262387,0.15669915,0.13613193,0.054079693,0.04206217,0.10102017
691,1.9755919,0.11167507,1.3133444,0.7041583,0.9821864,0.11459934,0.053974647,0.009332544,0.2935981,0.014923938,0.03708575,0.021327503,0.011025384,0.03163726,0.08339186,0.71106875,0.19139239,0.17509729,0.064736426,0.060369246,0.0569562,0.0358584,0.118660375,0.23347175,0.08410993,0.02146068,0.1853463,0.01590998,0.06442813,0.027537175,0.118642,0.09159251,0.030546684,0.035624925,0.06597261
692,0.31986037,0.13001987,0.22021991,0.09517173,2.939597,0.044507757,0.055416767,0.01049954,0.064018354,0.042347685,0.123006076,0.016234951,0.008836415,0.041913763,0.07990347,0.74510586,0.14814049,0.04346878,0.058165386,0.15603839,0.058968484,0.039444014,0.114406094,0.07605915,0.101767704,0.018551081,0.07491099,0.003744194,0.07203376,0.06550443,0.09609796,0.06673887,0.02074702,0.008807237,0.038874775
693,2.219642,0.113949224,1.4895856,0.76803815,1.0596851,0.09792672,0.05700668,0.0093041975,0.28706896,0.010053307,0.026664557,0.018237818,0.011963167,0.029529702,0.05321171,0.52004457,0.17245127,0.19784653,0.06205769,0.056787334,0.06285389,0.036474988,0.12440921,0.25887752,0.09163104,0.017638812,0.17253122,0.016081825,0.05594319,0.020696575,0.12757713,0.096942976,0.028450858,0.039847378,0.07056697
694,0.29781535,0.15341136,0.22992569,0.30069658,0.8057287,0.22025657,0.041717377,0.039611556,0.3394093,0.12433213,0.24128461,0.042835068,0.025533095,0.11918969,0.23368084,1.8323712,0.18295701,0.04955286,0.067911536,0.06375195,0.026588919,0.02167286,0.12562737,0.10565988,0.40881515,0.09916103,0.22295824,0.027520861,0.032026447,0.1840342,0.10377319,0.08470717,0.04561013,0.022381842,0.05053494
695,1.5760558,0.14594279,1.095283,0.59909505,1.1320064,0.1557895,0.062556006,0.014264064,0.3643369,0.049882002,0.083921656,0.044618897,0.011680545,0.054531623,0.26052484,1.8261921,0.3008368,0.15811557,0.08608563,0.08672446,0.06833834,0.042406134,0.14165242,0.23267615,0.11036706,0.04406912,0.26096153,0.029826181,0.1100748,0.07043974,0.13191643,0.107078195,0.04260584,0.034337863,0.07726115
696,0.40575448,0.07842033,0.29010844,0.23232412,0.22798859,0.21883355,0.020283654,0.017004026,0.41476613,0.0886939,0.07117628,0.04003436,0.010742884,0.04932316,0.2956703,2.1532626,0.10151655,0.04517985,0.028150924,0.045016762,0.017346838,0.018095618,0.07399957,0.06882627,0.18642968,0.035838895,0.22023934,0.02552169,0.032044284,0.042452723,0.058872625,0.053009734,0.019876422,0.019912036,0.03334216
697,0.7075489,0.104730815,0.47148353,0.35128817,0.60733646,0.17552729,0.032028902,0.017053409,0.24253322,0.09628508,0.14070007,0.02593355,0.013413427,0.06652426,0.14731911,1.0616798,0.18581253,0.067997016,0.052951418,0.05860912,0.02424467,0.023692451,0.090516664,0.12588899,0.27010036,0.05079501,0.2050597,0.013353497,0.038594488,0.12826502,0.07768031,0.06274413,0.03703852,0.015660428,0.04010739
698,1.4286761,0.11444336,0.95190173,0.5438599,0.9386548,0.14469652,0.050239295,0.010174776,0.28627414,0.03300266,0.06531394,0.02824377,0.009662659,0.039407514,0.157612,1.1539958,0.23667511,0.13315722,0.07241098,0.07163833,0.0523519,0.036604524,0.11301577,0.19017553,0.08815549,0.031016437,0.19755238,0.017991887,0.08728646,0.051072218,0.10640324,0.084650084,0.035768427,0.027899776,0.059697427
699,0.814556,0.08862146,0.58205104,0.28895095,0.31233662,0.30915388,0.030175153,0.00967717,0.8681838,0.09949444,0.045208987,0.08783351,0.008386247,0.041276824,0.6153948,4.1243863,0.10780515,0.08584735,0.02736256,0.0550826,0.035256263,0.019070309,0.09589794,0.11359626,0.12061676,0.019085197,0.45198673,0.027432961,0.059561852,0.01445182,0.078613326,0.080510184,0.015040467,0.03996955,0.057172336
700,1.2331548,0.07848527,0.7827394,0.48157963,0.62913567,0.17261758,0.032615382,0.006791423,0.30493215,0.08447938,0.05812314,0.027847644,0.007814102,0.030207468,0.17384562,1.3285568,0.11942522,0.0997525,0.03807814,0.073626585,0.022987802,0.027519632,0.08268954,0.14098772,0.091235325,0.02422009,0.23585132,0.012902512,0.036339477,0.039946545,0.0738238,0.060973827,0.026857737,0.021448132,0.042873226
701,2.4393754,0.11774987,1.6459261,0.8267894,1.145752,0.08842818,0.060765084,0.009278045,0.3005045,0.007883247,0.018900536,0.018346976,0.012551501,0.027766656,0.045471974,0.48386788,0.16205229,0.21798569,0.061178595,0.056322977,0.06851098,0.03773603,0.13112506,0.28169292,0.09247136,0.015529502,0.17872393,0.017059375,0.051990833,0.014661174,0.13643616,0.10324632,0.027391162,0.043719634,0.076061346
702,0.75046396,0.081903934,0.5266664,0.3005034,0.37207037,0.19649948,0.025548328,0.012954619,0.40936404,0.068629354,0.051044766,0.038410768,0.008796389,0.038797744,0.27226752,1.9483557,0.12310581,0.074347876,0.032853305,0.04648207,0.029833175,0.020225845,0.08208634,0.10768486,0.16281292,0.028218485,0.23796852,0.024955032,0.04281663,0.035161477,0.0696819,0.061105102,0.020633636,0.023163764,0.040548224
703,0.7423388,0.08494577,0.47477263,0.3268634,0.6622124,0.14636214,0.02801777,0.011000538,0.19430013,0.06711092,0.10032953,0.016365945,0.009637198,0.04532642,0.09209663,0.71443695,0.15170285,0.065468036,0.0454034,0.059046566,0.023216218,0.024246804,0.07777224,0.109817706,0.18605979,0.032040656,0.15522602,0.008045401,0.038064837,0.084961414,0.06698407,0.052720603,0.028899353,0.013755608,0.032871
704,0.37747335,0.12001659,0.2522975,0.114854954,2.7004542,0.04900503,0.050864622,0.0094689205,0.06635866,0.043558218,0.11039102,0.014223048,0.008156132,0.03760235,0.07112159,0.6940193,0.13630441,0.044949595,0.053523365,0.14695409,0.053803436,0.037527777,0.1072191,0.07623107,0.09617851,0.016236268,0.076459706,0.003678599,0.06528522,0.058320772,0.089870416,0.06255811,0.01969617,0.008803622,0.036415942
705,0.5911591,0.084553644,0.42209598,0.22656356,0.2501294,0.3835662,0.028267965,0.008032598,1.1055264,0.1271068,0.043216437,0.11645362,0.0073706154,0.04297062,0.82323074,5.5245914,0.097998135,0.06569356,0.021580778,0.06662357,0.027857225,0.019105509,0.0930077,0.08273509,0.07891704,0.013186775,0.54983944,0.03019781,0.07117861,-0.0042028427,0.07028155,0.08128998,0.012146937,0.044397213,0.059054665
706,0.77849925,0.086838454,0.500775,0.34916782,0.57873195,0.1589036,0.028668802,0.011849817,0.21652928,0.07236862,0.10233036,0.019307282,0.010082165,0.047857292,0.1105676,0.820053,0.16045082,0.06889896,0.047158416,0.05605185,0.02292892,0.02427769,0.07892142,0.11546348,0.19406071,0.034748927,0.17080957,0.0095501235,0.040169414,0.089246206,0.06856431,0.05477175,0.030855112,0.014774711,0.034943886
707,2.2517214,0.117474645,1.5159981,0.77466214,1.0702164,0.09893763,0.058375843,0.009713581,0.29970825,0.0077554733,0.027801272,0.019612167,0.012128457,0.03047661,0.061062977,0.5621406,0.18003836,0.20228967,0.063705206,0.056348417,0.065810494,0.03669963,0.12778921,0.26538238,0.09580566,0.018813498,0.18096778,0.016871944,0.05844541,0.022948124,0.13107744,0.099935696,0.028952174,0.040949762,0.072758056
